Jaar;LEEFTIJD;GESLACHT;vervoerwijze;vervoerwijzefilter;wegvak/kruispunt;wegbeheerder;wegnummer;HECTOMETER;STRAAT1;STRAAT2;STRAAT3;GEMEENTE;GEMEENTE 2013;PROVINCIE;type locatie;X_COORD;Y_COORD;latitude;longitude
2012;26;M;personenauto;4;127234005;W;;;Westdijk;;;Dirksland;Dirksland;Zuid-Holland;W;63489;417415;5173795737;406230875
2012;40;M;Bromfiets;4;131259017;P;N497;10,7;Provincialeweg;Provincialeweg;Provincialeweg;Hellevoetsluis;Hellevoetsluis;Zuid-Holland;W;65985;429164;5184394323;4095416119
2012;61;M;fiets;1;141223002;W;;;ZUIDERLANDSEDIJK;;;Oostflakkee;Oostflakkee;Zuid-Holland;W;71148;411767;5168840075;4174533221
2012;44;M;Motor;1;147178005;P;N659;4;Oesterdam;Oesterdam;Oesterdam;Reimerswaal;Reimerswaal;Zeeland;W;74093;386727;5146379772;422290311
2012;31;M;Motor;4;148165021;P;N659;0,3;Oesterdam;Bathpolderweg;Westelijke Spuikanaalweg;Reimerswaal;Reimerswaal;Zeeland;W;74089;383055;5143079626;4223688815
2012;70;V;Personenauto;5;149162001;G;;;Westelijke Spuikanaalweg;Bathsedijk;Grensweg;Reimerswaal;Reimerswaal;Zeeland;W;74790;380032;5140372802;4234454504
2012;47;M;personenauto;4;150225004;R;59;40,6;Rijksweg 59;;;Oostflakkee;Oostflakkee;Zuid-Holland;W;77147;412259;5169368862;4261164181
2012;48;M;Motor;1;151165006;P;N289;24,2;Oude Rijksweg;Hogerwaardweg;Reimerswaalweg;Reimerswaal;Reimerswaal;Zeeland;W;76880;383041;5143106385;4263819446
2012;22;M;Trekker;5;151223021;P;N498;;Provincialeweg;Speketersweg;;Oostflakkee;Oostflakkee;Zuid-Holland;L;75858;411665;5168816959;4242659157
2012;24;M;Motor;5;151282017;G;;;Coldenhovelaan;Coldenhovelaan;HERENLAAN;Westland;Westland;Zuid-Holland;K;75929;441269;5195422777;4236914089
2012;60;M;Personenauto;2;154267004;R;15;40,4;Rijksweg A15;ROZENBURG 14;HAVENS 4100-5200 15;Rotterdam;Rotterdam;Zuid-Holland;W;77309;433501;518846127;4258740585
2012;49;M;Trekker;2;155291010;P;N222;3,2;VEILINGROUTE;VEILINGROUTE;VEILINGROUTE;Westland;Westland;Zuid-Holland;W;78123;446021;5199724087;4267760282
2012;86;M;Scootmobiel;2;157192005;R;4;;Steenbergseweg;Lepelstraatseweg;Steenbergseweg;Bergen op Zoom;Bergen op Zoom;Noord-Brabant;W;78770;396034;5154809453;428817604
2012;68;M;Fiets;1;157195006;G;;;Stierenweg;Stierenweg;Zoekweg;Steenbergen;Steenbergen;Noord-Brabant;K;78790;397495;5156122763;428814659
2012;43;M;Fiets;4;157308005;G;;;Weimarstraat;Mient;Hendrik van Deventerstr;s-Gravenhage;s-Gravenhage;Zuid-Holland;W;78623;454304;5207174695;4273189468
2012;13;M;Fiets;2;157312064;G;;;Van Boetzelaerlaan;Van Boetzelaerlaan;Willem de Zwijgerlaan;s-Gravenhage;s-Gravenhage;Zuid-Holland;K;78533;456455;5209106482;4271394777
2012;58;V;Personenauto;2;158192006;R;4;119,8;Steenbergseweg;Steenbergseweg;Steenbergseweg;Bergen op Zoom;Bergen op Zoom;Noord-Brabant;W;79317;396609;5155333612;4295936735
2012;52;M;Motor;1;158225035;R;59;43,7;Rijksweg 59;Rijksweg 59;Rijksweg 59;Goeree-Overflakkee;Goeree-Overflakkee;Zuid-Holland;W;79640;412959;5170032075;4297064076
2012;62;V;Fiets;5;158314008;G;;;Frederik Hendriklaan;Frederik Hendriklaan;Paulus Buijsstraat;s-Gravenhage;s-Gravenhage;Zuid-Holland;K;79102;457143;5209732596;4279542961
2012;67;V;Fiets;5;160288002;G;;;Hodenpijlsepad;Van Wijklaan;Hodenpijlsepad;Westland;Westland;Zuid-Holland;W;79849;444239;5198146274;4293279723
2012;28;M;Personenauto;3;160303074;G;;;Erasmusplein;Erasmusplein;Erasmusweg;s-Gravenhage;s-Gravenhage;Zuid-Holland;K;80359;451882;5205021775;4299035306
2012;26;V;Snorfiets;4;160312078;G;;;Burgemeester Patijnlaan;Carnegielaan;Carnegieplein;s-Gravenhage;s-Gravenhage;Zuid-Holland;K;80218;456085;5208796997;4296059182
2012;27;M;Snorfiets;5;160312078;G;;;Burgemeester Patijnlaan;Carnegielaan;Carnegieplein;s-Gravenhage;s-Gravenhage;Zuid-Holland;K;80218;456085;5208796997;4296059182
2012;54;M;Voetganger;5;161310018;G;;;Bilderdijkstraat;Vondelstraat;Vondelstraat;s-Gravenhage;s-Gravenhage;Zuid-Holland;K;80606;455223;520802757;4301907547
2012;36;M;Motor;5;162273047;G;;;Floris de Vijfdelaan;Floris de Vijfdelaan;Jacoba van Beierenstraat;Vlaardingen;Vlaardingen;Zuid-Holland;W;81529;436672;5191368335;4319348989
2012;38;M;Bromfiets;3;162297211;G;;;Eikelenburglaan;Eikelenburglaan;Mgr Bekkerslaan;Rijswijk;Rijswijk;Zuid-Holland;K;81073;448949;5202395515;4310076954
2012;71;M;Snorfiets;1;163300103;G;;;Sir Winston Churchillln;Hoogkamerlaan;Huis te Landelaan;Rijswijk;Rijswijk;Zuid-Holland;W;82021;450558;5203854056;4323543783
2012;60;M;Scootmobiel;2;163309093;G;;;Amsterdamse Veerkade;Amsterdamse Veerkade;Kranestraat;s-Gravenhage;s-Gravenhage;Zuid-Holland;K;81602;454666;5207540301;4316555069
2012;62;M;Voetganger;4;164301021;G;;;Volmerlaan;Kessler Park;Verrijn Stuartlaan;Rijswijk;Rijswijk;Zuid-Holland;W;82311;450551;5203851576;4327771291
2012;25;M;Personenauto;1;165160008;P;N289;13,7;Putseweg;Putseweg;Oude Meerbaan;Woensdrecht;Woensdrecht;Noord-Brabant;W;83054;380086;51405327;4353191008
2012;83;M;Fiets;1;168272148;G;;;Burg Van Lierplein;Burg Van Lierplein;Mr. L.A. Kesperweg;Vlaardingen;Vlaardingen;Zuid-Holland;K;84379;436323;5191091594;4360837061
2012;52;M;Motor;5;170269009;R;4;73,8;Beneluxweg;Rijksweg A4;Beneluxweg;Rotterdam;Rotterdam;Zuid-Holland;W;85498;434380;5189359484;4377489819
2012;55;M;Personenauto;3;170277125;G;;;Bachplein;Bachplein;Mozartlaan;Schiedam;Schiedam;Zuid-Holland;K;85328;438884;5193405157;4374108368
2012;23;M;Personenauto;4;171287010;G;;;Lau Mazirelweg;Rotterdamseweg;Rotterdamseweg;Delft;Delft;Zuid-Holland;K;85938;443832;5197859577;4381981617
2012;56;M;Snorfiets;2;171291029;G;;;Delftechpark;Schoemakerstraat;Schoemakerstraat;Delft;Delft;Zuid-Holland;K;85899;445813;5199639424;4381014657
2012;4;M;Voetganger;5;173306053;G;;;Willem v Nieuwenhuizenln;Hans Larivelaan;Gorterlaan;s-Gravenhage;s-Gravenhage;Zuid-Holland;W;87029;453064;5206169866;439602533
2012;45;M;Motor;5;175215014;R;4;103,9;KP SABINA;KP SABINA;KP SABINA;Moerdijk;Moerdijk;Noord-Brabant;W;88190;408138;5165807796;4421653311
2012;80;M;Fiets;5;175232012;G;;;Derde Dwarsweg;Derde Dwarsweg;WEG PAR AAN RYKSWG;Cromstrijen;Cromstrijen;Zuid-Holland;K;87709;416486;5173304754;4413088163
2012;74;V;Scootmobiel;5;176184050;G;;;Lupineberg;Thorbeckelaan;Thorbeckelaan;Roosendaal;Roosendaal;Noord-Brabant;K;88382;392086;5151383262;4427484253
2012;84;M;Brommobiel;1;180274068;G;;;Aelbrechtskade;Craandijkstraat;Groshansstraat;Rotterdam;Rotterdam;Zuid-Holland;W;90135;436904;5191683839;4444370672
2012;53;M;Bromfiets;1;181345129;G;;;van de Mortelstraat;van de Mortelstraat;Boerenburgerweg;Noordwijk;Noordwijk;Zuid-Holland;W;90889;472904;5224046006;4448563385
2012;66;M;Scootmobiel;5;182275011;G;;;Statenweg;Bentinckplein;Statenpad;Rotterdam;Rotterdam;Zuid-Holland;W;91370;437884;5192578858;4462138194
2012;36;M;Personenauto;5;182287038;G;;;Industrieweg;Industrieweg;Rodenrijseweg;Lansingerland;Lansingerland;Zuid-Holland;K;91142;443604;5197716953;4457760183
2012;19;M;Personenauto;3;184186138;G;;;Burg Schneiderlaan;Burg Schneiderlaan;Kortendijksestraat;Roosendaal;Roosendaal;Noord-Brabant;K;92258;393399;5152607896;4483081476
2012;33;M;Vrachtauto;5;184303067;R;12;14,7;Rijksweg A12;ZOETERMEER-CENTRUM 6;ZOETERMEER 7;Zoetermeer;Zoetermeer;Zuid-Holland;W;93686;451336;5204694564;4493398396
2012;27;M;Bestelauto;3;185206006;G;;;St. Antoinedijk;De Schans;Barlaqueseweg;Halderberge;Halderberge;Noord-Brabant;W;92532;403088;5161319119;4485300859
2012;5;M;Voetganger;4;185268110;G;;;Pleinweg;Katendrechtse Lagedijk;Pleinweg;Rotterdam;Rotterdam;Zuid-Holland;W;92771;433955;5189063579;4483214175
2012;42;M;Bromfiets;2;185272068;G;;;Erasmusbrug;Nieuwe Leuvebrug;Posthumalaan;Rotterdam;Rotterdam;Zuid-Holland;W;92953;436056;5190953857;4485479109
2012;73;V;Voetganger;2;185274161;G;;;Coolsingel;Meent;Beursplein;Rotterdam;Rotterdam;Zuid-Holland;W;92580;437302;5192069508;4479832908
2012;22;M;Motor;5;185277034;G;;;Jacob Catsstraat;Zaagmolenstraat;Zaagmolenstraat;Rotterdam;Rotterdam;Zuid-Holland;K;92862;438834;5193449525;4483654836
2012;44;V;Fiets;3;185293017;G;;;Meerweg;Noordeindseweg;Noordeindseweg;Lansingerland;Lansingerland;Zuid-Holland;K;92956;446893;5200693424;4483563971
2012;80;M;Fiets;4;186192001;G;;;Spiekestraat;Spiekestraat;Schoutestraat;Rucphen;Rucphen;Noord-Brabant;W;93479;396133;5155078629;450019462
2012;77;M;Bromfiets;1;186271047;G;;;Posthumalaan;Hof van Zuid;Veemstraat;Rotterdam;Rotterdam;Zuid-Holland;W;93519;435685;5190626708;4493770054
2012;82;V;Voetganger;5;186274212;G;;;Kolk;Westnieuwland;Burg van Walsumweg;Rotterdam;Rotterdam;Zuid-Holland;W;93212;437273;5192050501;4489024118
2012;38;M;Motor;1;187188002;G;;;Rucphensebaan;Spectrum;Hellemonsdreef;Roosendaal;Roosendaal;Noord-Brabant;W;94297;394218;5153366365;4512318709
2012;21;V;Personenauto;2;187252008;R;29;14,6;Rijksweg A29;OUD-BEIJERLAND 21;RYKSWG;Binnenmaas;Binnenmaas;Zuid-Holland;W;94367;426945;518278098;4507628238
2012;55;M;Bromfiets;2;187275073;G;;;Ammanplein;Ammanplein;Boezemweg;Rotterdam;Rotterdam;Zuid-Holland;K;93713;437899;5192618653;4496194473
2012;22;M;Personenauto;4;187306151;G;;;Europaweg;Marathonpad;Australieweg;Zoetermeer;Zoetermeer;Zuid-Holland;W;94054;453331;5206491569;449840631
2012;76;M;Fiets;1;187326120;G;;;Herenstraat;KOEPOORTSBRUG;Witte Singel;Leiden;Leiden;Zuid-Holland;K;93584;463174;5215332383;4489778148
2012;94;V;Fiets;5;188266114;G;;;Dordtsestraatweg;Dordtsestraatweg;Groene Hilledijk;Rotterdam;Rotterdam;Zuid-Holland;K;94209;433019;5188238244;4504266473
2012;26;M;Motor;1;188298017;G;;;A H Verweijweg;Groendalseweg;Groendalseweg;Lansingerland;Lansingerland;Zuid-Holland;K;94355;449195;5202777759;4503529417
2012;41;M;Personenauto;1;189280021;R;20;35,8;Rijksweg A20;KP TERBREGSEPLEIN;KP TERBREGSEPLEIN;Rotterdam;Rotterdam;Zuid-Holland;W;96148;440635;519510391;4531122761
2012;50;M;Snorfiets;1;190248013;P;N217;;Molenweg;Molenweg;Provincialeweg;Binnenmaas;Binnenmaas;Zuid-Holland;K;95135;424388;5180491165;451921072
2012;7;M;Personenauto;3;190280009;R;20;36,1;Rijksweg A20;KP TERBREGSEPLEIN;KP TERBREGSEPLEIN;Rotterdam;Rotterdam;Zuid-Holland;W;96449;440687;5195153824;4535491874
2012;84;V;Personenauto;1;193259125;G;;;Buitenlandse Baan;Buitenlandse Baan;Lindehoevelaan;Barendrecht;Barendrecht;Zuid-Holland;K;96617;429684;5185266676;4539801416
2012;76;V;Personenauto;1;193272014;R;16;21,5;FEIJENOORD 24;CENTRUM 25;FEIJENOORD 24;Rotterdam;Rotterdam;Zuid-Holland;W;97150;434826;5189893616;4546673957
2012;17;M;Voetganger;1;195267064;G;;;Groene tuin;Vruchtentuin;Noorderhagen;Rotterdam;Rotterdam;Zuid-Holland;W;97547;433770;5188948648;4552617724
2012;33;M;Personenauto;2;195269068;R;16;22,3;BEVERWAARD 24;Arthurweg;BEVERWAARD 24;Rotterdam;Rotterdam;Zuid-Holland;W;97963;434456;5189569469;4558546498
2012;21;M;Personenauto;1;196358002;P;N442;;Beeklaan;Noorder Leidsevaart;Parallelweg;Hillegom;Hillegom;Zuid-Holland;W;98366;479118;5229712427;4556979646
2012;42;M;Personenauto;1;197189003;G;;;Kozijnenhoek;Helakkerstraat;Kaaistraat;Rucphen;Rucphen;Noord-Brabant;W;99061;394891;5154020647;4580865837
2012;16;M;Fiets;3;198194004;G;;;Heistraat;Heistraat;Oude Bredasepostbaan;Halderberge;Halderberge;Noord-Brabant;K;99150;397397;5156273896;4581749279
2012;38;V;Personenauto;2;198281055;G;;;Burg van Dijklaan;Herenburg;Burgemeester Bakkerlaan;Capelle aan den IJssel;Capelle aan den IJssel;Zuid-Holland;W;99489;440848;519532972;4579682836
2012;42;M;Personenauto;2;198281055;G;;;Burg van Dijklaan;Herenburg;Burgemeester Bakkerlaan;Capelle aan den IJssel;Capelle aan den IJssel;Zuid-Holland;W;99489;440848;519532972;4579682836
2012;42;V;Voetganger;3;198342029;G;;;Hoofdweg;KAAG-DORP 2;Dr. Heijelaan;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;100005;471749;5223106511;4582203538
2012;23;M;Fiets;5;199282323;G;;;Hoofdweg;Hoofdweg;Molenbaan;Capelle aan den IJssel;Capelle aan den IJssel;Zuid-Holland;K;99534;441387;5195814595;458025031
2012;64;V;Fiets;5;200188031;G;;;Fatimastraat;Vorenseindseweg;Vorenseindseweg;Rucphen;Rucphen;Noord-Brabant;K;100104;394285;5153486257;4595993688
2012;80;M;Voetganger;5;200276066;G;;;Kerklaan;Pluvierstraat;Kerklaan;Capelle aan den IJssel;Capelle aan den IJssel;Zuid-Holland;W;100427;438037;5192812618;459377317
2012;20;M;gemotoriseerde step;5;201252043;W;;;Munnikensteeg;Munnikensteeg;Munnikensteeg;Zwijndrecht;Zwijndrecht;Zuid-Holland;W;101272;426855;5182770885;460780038
2012;54;M;Bromfiets;1;201264036;G;;;Ringdijk;Noordenweg;Havenstraat;Ridderkerk;Ridderkerk;Zuid-Holland;W;100990;431842;5187250302;4602929627
2012;35;M;Bestelauto;1;201280011;G;;;Bermweg;Burg van Beresteijnlaan;Schollevaartseweg;Capelle aan den IJssel;Capelle aan den IJssel;Zuid-Holland;W;100712;440157;5194720765;4597581452
2012;70;M;Bromfiets;2;201357039;G;;;Graaf Janlaan;Valckslootlaan;Valckslootlaan;Hillegom;Hillegom;Zuid-Holland;K;100617;478663;5229326229;4590048332
2012;20;M;Personenauto;5;201375012;G;;;Duinlustweg;Visserspad;ROCKAERTSDUINWEG;Bloemendaal;Bloemendaal;Noord-Holland;W;100670;488296;5237983853;4589270475
2012;38;M;Personenauto;4;202379006;G;;;Brouwerskolkweg;Tetterodeweg;Duinlustweg;Bloemendaal;Bloemendaal;Noord-Holland;W;101277;489244;5238841782;4598032884
2012;74;V;Fiets;5;204277017;G;;;Groenendijk;Groenedijk;Klein Hitland;Zuidplas;Zuidplas;Zuid-Holland;W;103349;439784;5194410659;4635989592
2012;19;M;Snorfiets;2;204295002;P;N456;;Bredeweg;Bredeweg;Middelweg;Zuidplas;Zuidplas;Zuid-Holland;W;102787;447502;5201341987;4626641376
2012;40;M;Motor;1;205260036;R;915;22,6;RYKSWG;HENDRIK IDO AMBACHT 21;RYKSWG;Ridderkerk;Ridderkerk;Zuid-Holland;W;103270;430030;5185643374;4636306216
2012;20;M;Vrachtauto;2;205286031;P;N219;7;Schielandweg;Schielandweg;Begoniaveld;Zuidplas;Zuidplas;Zuid-Holland;W;102738;443177;5197454427;4626587344
2012;82;M;Fiets;4;206169004;P;N263;;Lentsebaan;Wernhoutseweg;Wernhoutseweg;Zundert;Zundert;Noord-Brabant;K;103023;384818;5145005029;4639461026
2012;70;V;Personenauto;4;206206003;P;N389;;Zevenbergseweg;Lamsweg;Strijpenseweg;Etten-Leur;Etten-Leur;Noord-Brabant;W;103766;402956;5161314286;4647500242
2012;86;V;Fiets;5;206379093;G;;;Kleverparkweg;Verspronckweg;Verspronckweg;Haarlem;Haarlem;Noord-Holland;K;103151;489804;5239363074;4625472395
2012;38;M;Motor;3;208180004;G;;;Ettensebaan;Sanvelisberg;Ettensebaan;Zundert;Zundert;Noord-Brabant;W;104355;390392;5150027098;4657819346
2012;34;M;Motor;5;208343015;R;4;18,7;RYKSWG;NIEUW-VENNEP 4;RYKSWG;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;104671;472124;5223488106;4650441616
2012;81;V;rolstoel;2;208391032;G;;;Da Costalaan;Da Costalaan;Van den Vondellaan;Velsen;Velsen;Noord-Holland;K;104102;495815;5244773975;4638529917
2012;90;V;Voetganger;3;209384047;G;;;Dokter de Liefdestraat;Marsmanplein;Marsmanplein;Haarlem;Haarlem;Noord-Holland;K;104679;492459;5241763322;4647520668
2012;17;M;Snorfiets;2;210388289;G;;;Floraronde;Floraronde;Zwanebloemplantsoen;Velsen;Velsen;Noord-Holland;K;105244;494217;524334837;4655564086
2012;77;M;Fiets;2;210400042;G;;;Baanstraat;Baanstraat;Jan Alsweg;Beverwijk;Beverwijk;Noord-Holland;K;105372;500022;5248566372;4656584866
2012;71;M;Voetganger;3;210414005;G;;;Vinkebaan;Schelgeest;Helmkade;Castricum;Castricum;Noord-Holland;W;105525;507448;5255241273;465773538
2012;77;V;Fiets;4;211388186;G;;;Vestingplein;Vromaadweg;Vromaadweg;Velsen;Velsen;Noord-Holland;K;105668;494245;5243377366;4661794216
2012;74;V;Fiets;4;213253012;G;;;Weteringsingel;Weteringsingel;De Overtoom;Papendrecht;Papendrecht;Zuid-Holland;W;106619;426663;5182647266;4685387338
2012;32;M;Voetganger;1;213338013;P;N207;45,3;Provinciale Weg;Provinciale Weg;Kerkweg;Kaag en Braassem;Kaag en Braassem;Zuid-Holland;W;106554;468980;5220679381;4678454387
2012;32;M;Motor;2;219356051;R;4;10,8;HOOFDDORP 3;Kruisweg;DE HOEK;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;109930;478061;5228869359;4726630747
2012;40;M;Motor;5;220187018;R;16;67;RYKSWG;KP GALDER;RYKSWG;Breda;Breda;Noord-Brabant;W;110251;393820;5153158191;4742290367
2012;33;M;Personenauto;1;223254005;W;;;Parallelweg;Tolsteeg;Parallelweg;Sliedrecht;Sliedrecht;Zuid-Holland;W;112515;427157;5183139296;477084897
2012;83;M;Fiets;2;223429153;G;;;Koelmalaan;Koelmalaan;Vondelstraat;Alkmaar;Alkmaar;Noord-Holland;K;111708;514944;5262030208;4747916394
2012;66;M;Bromfiets;4;224309021;G;;;Zuidzijde;Broekveldselaan;Prinsendijk;Bodegraven-Reeuwijk;Bodegraven-Reeuwijk;Zuid-Holland;W;112747;454862;520804171;4770804919
2012;65;M;Personenauto;1;224359028;O;;;Havenmeesterweg;Handelskade;COCKPITPASSAGE;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;112174;479938;5230574187;4759279939
2012;81;V;Fiets;5;225504116;G;;;Parallelweg;Gorterstraat;Basstraat;Den Helder;Den Helder;Noord-Holland;W;112965;552304;5295612678;4761701255
2012;25;M;Motor;2;226279011;P;N207;5,9;Provincialeweg;Kadijk;Molenlaan;Bergambacht;Bergambacht;Zuid-Holland;W;113216;439061;5193843767;4779574752
2012;36;M;Personenauto;5;226416006;W;;;Zuiddijk;Blokkerweg;Zuiddijk;Schermer;Schermer;Noord-Holland;W;113558;508159;5255947099;4776079939
2012;46;M;Bromfiets;1;227310003;P;N458;;Weijland;Noordzijde;Bruggemeestersstraat;Bodegraven-Reeuwijk;Bodegraven-Reeuwijk;Zuid-Holland;W;114765;455240;5208396475;4800197956
2012;71;V;Fiets;2;227502030;G;;;Handelsweg;Nijverheidsweg;Industrieweg;Den Helder;Den Helder;Noord-Holland;W;113673;551118;5294552422;477238645
2012;62;M;Vrachtauto;5;228356029;G;;;Fokkerweg;Ten Pol;Schipholdijk;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;114207;478352;5229164254;4789278431
2012;26;M;Personenauto;1;229346002;G;;;Iepenlaan;Noorddammerweg;Noorddammerweg;Uithoorn;Uithoorn;Noord-Holland;K;114753;473102;522444991;4797906455
2012;75;M;Fiets;5;229403013;G;;;Noordweg;Noordweg;Zandweg;Wormerland;Wormerland;Noord-Holland;W;115180;501376;5249863369;4800807913
2012;64;M;Bestelauto;4;230223018;G;;;Kanaalweg-West;Bergseweg;Kanaalweg-Oost;Drimmelen;Drimmelen;Noord-Brabant;W;115917;411825;516938367;482192936
2012;60;M;Personenauto;3;230415015;P;N244;;PROVINCIALEWEG;PROVINCIALEWEG;PROVINCIALEWEG;Graft-De Rijp;Graft-De Rijp;Noord-Holland;W;116593;507277;525517665;482093519
2012;90;M;scootmobiel;2;230454003;G;;;Diepgatweg;;;Harenkarspel;Harenkarspel;Noord-Holland;K;115260;527169;5273043338;4798896897
2012;36;M;Motor;5;231198033;R;27;5,4;RYKSWG;BREDA 15;BREDA-NOORD 16;Breda;Breda;Noord-Brabant;W;116000;399690;5158477088;482448604
2012;71;V;Voetganger;3;231468039;G;;;Cornelis Blaauboerlaan;Nes;Doodlopende weg;Schagen;Schagen;Noord-Holland;W;115805;534401;5279546242;4806103745
2012;79;M;Fiets;5;232369043;G;;;Laan van Vlaanderen;Laan van Vlaanderen;Zonhovenstraat;Amsterdam;Amsterdam;Noord-Holland;K;116071;484508;5234710335;4815887573
2012;55;V;Brommobiel;1;232478008;G;;;Lagedijk;LAGEDIJK;Boermansweg;Hollands Kroon;Hollands Kroon;Noord-Holland;W;116014;539723;5284330226;4808570191
2012;75;M;Voetganger;1;233253014;G;;;Stationsdwarsstraat;Stationsstraat;Stationsstraat;Hardinxveld-Giessendam;Hardinxveld-Giessendam;Zuid-Holland;K;116963;426986;5183017712;4835394376
2012;87;M;Scootmobiel;1;233369044;G;;;Johan Huizingalaan;Johan Huizingalaan;Plesmanlaan;Amsterdam;Amsterdam;Noord-Holland;K;116864;484986;5235145487;4827470811
2012;24;V;Personenauto;1;233463001;P;N241;;Provincialeweg;Muggenburgerweg;Provincialeweg;Hollands Kroon;Hollands Kroon;Noord-Holland;W;116811;531030;5276524121;4821409248
2012;26;M;Personenauto;1;233463001;P;N241;;Provincialeweg;Muggenburgerweg;Provincialeweg;Hollands Kroon;Hollands Kroon;Noord-Holland;W;116811;531030;5276524121;4821409248
2012;81;V;Personenauto;4;233463001;P;N241;;Provincialeweg;Muggenburgerweg;Provincialeweg;Hollands Kroon;Hollands Kroon;Noord-Holland;W;116811;531030;5276524121;4821409248
2012;82;M;Personenauto;2;233463001;P;N241;;Provincialeweg;Muggenburgerweg;Provincialeweg;Hollands Kroon;Hollands Kroon;Noord-Holland;W;116811;531030;5276524121;4821409248
2012;30;V;Personenauto;4;234359005;R;9;30;Burgemeester van Sonweg;Burgemeester van Sonweg;Burgemeester van Sonweg;Amstelveen;Amstelveen;Noord-Holland;W;117490;479872;5230553689;4837227938
2012;24;M;Motor;5;234368012;G;;;Maassluisstraat;Vlaardingenlaan;Vlaardingenlaan;Amsterdam;Amsterdam;Noord-Holland;K;117489;484484;523469863;4836699681
2012;57;V;Fiets;2;234371051;G;;;Johan Jongkindstraat;Wally Moespad;Johan Jongkindstraat;Amsterdam;Amsterdam;Noord-Holland;W;117401;485855;5235930182;483525502
2012;43;M;Motor;1;236215054;G;;;Bovensteweg;Statendamweg;Bovensteweg;Oosterhout;Oosterhout;Noord-Brabant;W;118283;407575;5165579703;4856596295
2012;25;V;Bus;2;236354132;G;;;De Uitvlugt;Poortwachter;Poortwachter;Amstelveen;Amstelveen;Noord-Holland;K;118079;477360;5228300045;4846138434
2012;89;M;Fiets;1;236368045;G;;;Jaagpad;Jaagpad;Doodlopende weg;Amsterdam;Amsterdam;Noord-Holland;W;118363;484360;5234593085;4849539296
2012;68;M;Personenauto;2;237222042;G;;;Eendrachtsweg;Kartuizerstraat;Centraleweg;Geertruidenberg;Geertruidenberg;Noord-Brabant;W;118367;411707;5169294175;4857375593
2012;12;M;Fiets;1;237360109;G;;;Graaf Aelbrechtlaan;Graaf Aelbrechtlaan;Keizer Karelweg;Amstelveen;Amstelveen;Noord-Holland;K;118801;480149;5230811422;4856419433
2012;25;V;Personenauto;2;239218014;R;27;14,9;Rijksweg A27;RYKSWG;OOSTERHOUT 19;Oosterhout;Oosterhout;Noord-Brabant;W;120008;407835;5165824431;4881497613
2012;64;M;Fiets;3;239218016;G;;;Oude Veerseweg;Oosterhoutseweg;Oude Veerseweg;Oosterhout;Oosterhout;Noord-Brabant;W;119885;408905;5166785402;487961228
2012;31;V;Personenauto;4;239357008;G;;;Beneluxbaan;Beneluxbaan;Handelsweg;Amstelveen;Amstelveen;Noord-Holland;W;119617;479034;5229814638;4868500917
2012;14;V;Fiets;1;239367064;G;;;Parnassusweg;Strawinskylaan;Buitenveldertselaan;Amsterdam;Amsterdam;Noord-Holland;W;119668;483538;5233862874;4868776298
2012;81;M;Voetganger;5;239368121;G;;;Olympiaplein;Olympiaplein;Parnassusweg;Amsterdam;Amsterdam;Noord-Holland;K;119559;484406;5234642271;4867085597
2012;46;M;Motor;2;239469007;W;;;Kreil;Kreil;Kreil;Hollands Kroon;Hollands Kroon;Noord-Holland;W;119892;534971;5280086465;486663384
2012;43;V;Personenauto;1;240205006;P;N631;;Vijf Eikenweg;Vijf Eikenweg;Suraeweg;Oosterhout;Oosterhout;Noord-Brabant;W;120634;401961;5160548595;4891122501
2012;64;M;Bromfiets;4;240368002;G;;;Bernard Zweerskade;Rossinistraat;Diepenbrockstraat;Amsterdam;Amsterdam;Noord-Holland;W;120468;484350;523459773;4880430973
2012;63;M;Fiets;4;240375031;G;;;Marnixstraat;Nieuwe Tuinstraat;Marnixplein;Amsterdam;Amsterdam;Noord-Holland;W;120334;487800;5237697503;4878108839
2012;26;M;Personenauto;3;241175005;P;N639;3,8;Bredaseweg;Baarleseweg;Huisvennen;Baarle-Nassau;Baarle-Nassau;Noord-Brabant;W;121780;386018;5146225349;4909174258
2012;23;M;Motor;1;241292001;G;;;Damweg;Damweg;Benedeneind NZ;Lopik;Lopik;Utrecht;W;121468;446109;5200234347;4898882852
2012;34;M;Motor;1;242371124;G;;;Stadhouderskade;1e Van der Helststraat;Stadhouderskade;Amsterdam;Amsterdam;Noord-Holland;W;121495;485657;5235778733;4895371963
2012;80;V;Voetganger;3;242374082;G;;;Nes;Cellebroerssteeg;Enge Lombardsteeg;Amsterdam;Amsterdam;Noord-Holland;W;121380;487086;5237062316;4893540991
